Código Departamento,Departamento,Código Entidad,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida
68,Santander,68547,Piedecuesta,Educación,Acceso a la educación,Cobertura bruta en educación - Total,107.52,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
68,Santander,68549,Pinchote,Educación,Acceso a la educación,Cobertura bruta en educación - Total,76.45,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
68,Santander,68572,Puente Nacional,Educación,Acceso a la educación,Cobertura bruta en educación - Total,146.15,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
68,Santander,68573,Puerto Parra,Educación,Acceso a la educación,Cobertura bruta en educación - Total,82.87,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
68,Santander,68575,Puerto Wilches,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.6,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70742,San Luis de Sincé,Educación,Acceso a la educación,Cobertura bruta en educación - Total,93.2,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70771,Sucre,Educación,Acceso a la educación,Cobertura bruta en educación - Total,123.73,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70820,Santiago de Tolú,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.95,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70823,Tolú Viejo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.06,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70508,Ovejas,Educación,Acceso a la educación,Cobertura bruta en educación - Total,119.54,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70523,Palmito,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.05,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70670,Sampués,Educación,Acceso a la educación,Cobertura bruta en educación - Total,122.76,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70678,San Benito Abad,Educación,Acceso a la educación,Cobertura bruta en educación - Total,115.09,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70702,San Juan de Betulia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,123.66,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70708,San Marcos,Educación,Acceso a la educación,Cobertura bruta en educación - Total,117.79,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70713,San Onofre,Educación,Acceso a la educación,Cobertura bruta en educación - Total,119.38,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70717,San Pedro,Educación,Acceso a la educación,Cobertura bruta en educación - Total,126.8,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70000,Sucre,Educación,Acceso a la educación,Cobertura bruta en educación - Total,117.32,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70001,Sincelejo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.1,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70110,Buenavista,Educación,Acceso a la educación,Cobertura bruta en educación - Total,106.33,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70124,Caimito,Educación,Acceso a la educación,Cobertura bruta en educación - Total,125.13,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70204,Colosó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,138.12,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70215,Corozal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,131.6,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70221,Coveñas,Educación,Acceso a la educación,Cobertura bruta en educación - Total,115.17,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70230,Chalán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,147.77,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70233,El Roble,Educación,Acceso a la educación,Cobertura bruta en educación - Total,120.19,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70235,Galeras,Educación,Acceso a la educación,Cobertura bruta en educación - Total,132.87,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70265,Guaranda,Educación,Acceso a la educación,Cobertura bruta en educación - Total,120.85,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70400,La Unión,Educación,Acceso a la educación,Cobertura bruta en educación - Total,128.92,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70418,Los Palmitos,Educación,Acceso a la educación,Cobertura bruta en educación - Total,137.81,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70429,Majagual,Educación,Acceso a la educación,Cobertura bruta en educación - Total,135.73,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
70,Sucre,70473,Morroa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.02,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66000,Risaralda,Educación,Acceso a la educación,Cobertura bruta en educación - Total,106.4,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66001,Pereira,Educación,Acceso a la educación,Cobertura bruta en educación - Total,118.18,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66045,Apía,Educación,Acceso a la educación,Cobertura bruta en educación - Total,63.99,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66075,Balboa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.15,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66088,Belén de Umbría,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.05,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66170,Dosquebradas,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.26,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66318,Guática,Educación,Acceso a la educación,Cobertura bruta en educación - Total,91.05,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66383,La Celia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.85,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66400,La Virginia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.66,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66440,Marsella,Educación,Acceso a la educación,Cobertura bruta en educación - Total,85.69,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66456,Mistrató,Educación,Acceso a la educación,Cobertura bruta en educación - Total,106.23,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66572,Pueblo Rico,Educación,Acceso a la educación,Cobertura bruta en educación - Total,129.59,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66594,Quinchía,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.29,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66682,Santa Rosa de Cabal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.56,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
66,Risaralda,66687,Santuario,Educación,Acceso a la educación,Cobertura bruta en educación - Total,85.7,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52000,Nariño,Educación,Acceso a la educación,Cobertura bruta en educación - Total,93.62,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52001,Pasto,Educación,Acceso a la educación,Cobertura bruta en educación - Total,97.55,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52019,Albán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,45.47,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52022,Aldana,Educación,Acceso a la educación,Cobertura bruta en educación - Total,141.09,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52036,Ancuyá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,114.75,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52051,Arboleda,Educación,Acceso a la educación,Cobertura bruta en educación - Total,156.03,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52079,Barbacoas,Educación,Acceso a la educación,Cobertura bruta en educación - Total,122.93,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52083,Belén,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.0,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52110,Buesaco,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.96,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52203,Colón,Educación,Acceso a la educación,Cobertura bruta en educación - Total,88.45,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52207,Consacá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,119.19,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52210,Contadero,Educación,Acceso a la educación,Cobertura bruta en educación - Total,55.71,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52215,Córdoba,Educación,Acceso a la educación,Cobertura bruta en educación - Total,135.7,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52224,Cuaspud,Educación,Acceso a la educación,Cobertura bruta en educación - Total,72.47,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52227,Cumbal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.67,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52233,Cumbitara,Educación,Acceso a la educación,Cobertura bruta en educación - Total,54.0,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52240,Chachagüí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,91.92,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52250,El Charco,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.32,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52254,El Peñol,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.26,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52256,El Rosario,Educación,Acceso a la educación,Cobertura bruta en educación - Total,62.77,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52258,El Tablón de Gómez,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.48,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52260,El Tambo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,122.82,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52287,Funes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.01,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52317,Guachucal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,122.04,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52320,Guaitarilla,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.85,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52323,Gualmatán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,132.07,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52352,Iles,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.77,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52354,Imués,Educación,Acceso a la educación,Cobertura bruta en educación - Total,108.79,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52356,Ipiales,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.32,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52378,La Cruz,Educación,Acceso a la educación,Cobertura bruta en educación - Total,134.78,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52885,Yacuanquer,Educación,Acceso a la educación,Cobertura bruta en educación - Total,108.7,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52835,San Andrés de Tumaco,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.47,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52838,Túquerres,Educación,Acceso a la educación,Cobertura bruta en educación - Total,118.71,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52381,La Florida,Educación,Acceso a la educación,Cobertura bruta en educación - Total,105.07,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52385,La Llanada,Educación,Acceso a la educación,Cobertura bruta en educación - Total,75.74,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52390,La Tola,Educación,Acceso a la educación,Cobertura bruta en educación - Total,69.07,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52399,La Unión,Educación,Acceso a la educación,Cobertura bruta en educación - Total,139.46,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52405,Leiva,Educación,Acceso a la educación,Cobertura bruta en educación - Total,60.18,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52411,Linares,Educación,Acceso a la educación,Cobertura bruta en educación - Total,106.28,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52418,Los Andes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,40.77,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52427,Magüi,Educación,Acceso a la educación,Cobertura bruta en educación - Total,65.17,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52435,Mallama,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.68,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52473,Mosquera,Educación,Acceso a la educación,Cobertura bruta en educación - Total,62.76,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52480,Nariño,Educación,Acceso a la educación,Cobertura bruta en educación - Total,70.52,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52490,Olaya Herrera,Educación,Acceso a la educación,Cobertura bruta en educación - Total,82.15,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52506,Ospina,Educación,Acceso a la educación,Cobertura bruta en educación - Total,74.87,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52520,Francisco Pizarro,Educación,Acceso a la educación,Cobertura bruta en educación - Total,65.87,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52540,Policarpa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,84.78,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52560,Potosí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.67,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52565,Providencia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,43.87,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52573,Puerres,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.64,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52585,Pupiales,Educación,Acceso a la educación,Cobertura bruta en educación - Total,113.72,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52612,Ricaurte,Educación,Acceso a la educación,Cobertura bruta en educación - Total,99.39,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52621,Roberto Payán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,93.43,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52678,Samaniego,Educación,Acceso a la educación,Cobertura bruta en educación - Total,65.86,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52683,Sandoná,Educación,Acceso a la educación,Cobertura bruta en educación - Total,83.57,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52685,San Bernardo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,41.19,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52687,San Lorenzo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,94.37,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52693,San Pablo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.05,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52694,San Pedro de Cartago,Educación,Acceso a la educación,Cobertura bruta en educación - Total,88.11,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52696,Santa Bárbara,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.47,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52699,Santacruz,Educación,Acceso a la educación,Cobertura bruta en educación - Total,29.7,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52720,Sapuyes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.76,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52786,Taminango,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.65,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
52,Nariño,52788,Tangua,Educación,Acceso a la educación,Cobertura bruta en educación - Total,118.84,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54000,Norte de Santander,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.76,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54001,Cúcuta,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.04,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54003,Ábrego,Educación,Acceso a la educación,Cobertura bruta en educación - Total,105.96,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54051,Arboledas,Educación,Acceso a la educación,Cobertura bruta en educación - Total,99.18,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54099,Bochalema,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.88,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54109,Bucarasica,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.64,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54125,Cácota,Educación,Acceso a la educación,Cobertura bruta en educación - Total,113.4,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54128,Cachirá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.65,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54172,Chinácota,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.94,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54174,Chitagá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,83.6,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54206,Convención,Educación,Acceso a la educación,Cobertura bruta en educación - Total,132.94,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54223,Cucutilla,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.0,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54239,Durania,Educación,Acceso a la educación,Cobertura bruta en educación - Total,108.57,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54245,El Carmen,Educación,Acceso a la educación,Cobertura bruta en educación - Total,141.62,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54250,El Tarra,Educación,Acceso a la educación,Cobertura bruta en educación - Total,132.01,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54261,El Zulia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.69,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54313,Gramalote,Educación,Acceso a la educación,Cobertura bruta en educación - Total,74.44,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54344,Hacarí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,78.36,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54720,Sardinata,Educación,Acceso a la educación,Cobertura bruta en educación - Total,89.68,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54743,Silos,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.57,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54800,Teorama,Educación,Acceso a la educación,Cobertura bruta en educación - Total,72.82,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54810,Tibú,Educación,Acceso a la educación,Cobertura bruta en educación - Total,114.71,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54820,Toledo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,97.73,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54871,Villa Caro,Educación,Acceso a la educación,Cobertura bruta en educación - Total,73.59,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54874,Villa del Rosario,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.8,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54347,Herrán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,50.23,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54377,Labateca,Educación,Acceso a la educación,Cobertura bruta en educación - Total,81.19,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54385,La Esperanza,Educación,Acceso a la educación,Cobertura bruta en educación - Total,94.4,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54398,La Playa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.89,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54405,Los Patios,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.16,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54418,Lourdes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.59,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54480,Mutiscua,Educación,Acceso a la educación,Cobertura bruta en educación - Total,102.35,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54498,Ocaña,Educación,Acceso a la educación,Cobertura bruta en educación - Total,106.37,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54518,Pamplona,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.93,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54520,Pamplonita,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.95,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54553,Puerto Santander,Educación,Acceso a la educación,Cobertura bruta en educación - Total,82.7,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54599,Ragonvalia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,67.27,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54660,Salazar,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.06,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54670,San Calixto,Educación,Acceso a la educación,Cobertura bruta en educación - Total,107.51,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54673,San Cayetano,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.11,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
54,Norte de Santander,54680,Santiago,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.11,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
63,Quindío,63000,Quindío,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.48,,2013,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
