codigo_depto,depto,cod_entidad,entidad,anualidad,matematicas,lectura
68,Santander,68327,Güepsa,2018,49.38,50.74
68,Santander,68344,Hato,2018,53.09,55.27
68,Santander,68368,Jesús María,2018,50.93,50.89
68,Santander,68370,Jordán,2018,52.43,56.29
68,Santander,68377,La Belleza,2018,51.6,52.57
68,Santander,68385,Landázuri,2018,49.18,50.73
68,Santander,68397,La Paz,2018,52.09,51.14
68,Santander,68406,Lebrija,2018,51.91,53.16
68,Santander,68418,Los Santos,2018,51.01,52.68
68,Santander,68425,Macaravita,2018,46.55,48.98
68,Santander,68432,Málaga,2018,56.16,55.58
68,Santander,68444,Matanza,2018,50.43,52.15
68,Santander,68464,Mogotes,2018,56.45,52.59
68,Santander,68468,Molagavita,2018,56.26,51.69
68,Santander,68498,Ocamonte,2018,54.11,56.14
68,Santander,68500,Oiba,2018,55.9,54.77
68,Santander,68502,Onzaga,2018,53.24,53.36
68,Santander,68522,Palmar,2018,56.35,56.9
68,Santander,68524,Palmas del Socorro,2018,53.06,55.19
68,Santander,68533,Páramo,2018,58.36,56.97
68,Santander,68547,Piedecuesta,2018,54.57,56.15
68,Santander,68549,Pinchote,2018,53.86,53.84
68,Santander,68572,Puente Nacional,2018,54.33,53.8
68,Santander,68573,Puerto Parra,2018,44.17,48.61
68,Santander,68575,Puerto Wilches,2018,44.81,47.63
68,Santander,68615,Rionegro,2018,50.34,50.77
68,Santander,68655,Sabana de Torres,2018,49.37,51.1
68,Santander,68669,San Andrés,2018,52.83,53.33
76,Valle del Cauca,76895,Zarzal,2018,48.56,52.91
76,Valle del Cauca,76863,Versalles,2018,46.58,51.07
76,Valle del Cauca,76869,Vijes,2018,47.11,50.06
76,Valle del Cauca,76890,Yotoco,2018,46.71,51.07
76,Valle del Cauca,76892,Yumbo,2018,47.75,51.79
76,Valle del Cauca,76364,Jamundí,2018,51.04,53.82
76,Valle del Cauca,76377,La Cumbre,2018,49.12,52.18
76,Valle del Cauca,76400,La Unión,2018,48.12,52.54
76,Valle del Cauca,76403,La Victoria,2018,47.65,51.13
76,Valle del Cauca,76497,Obando,2018,46.1,49.08
76,Valle del Cauca,76520,Palmira,2018,52.38,54.75
76,Valle del Cauca,76563,Pradera,2018,48.67,50.69
76,Valle del Cauca,76606,Restrepo,2018,47.95,51.11
76,Valle del Cauca,76616,Riofrío,2018,45.8,49.5
76,Valle del Cauca,76622,Roldanillo,2018,49.38,52.82
76,Valle del Cauca,76670,San Pedro,2018,47.15,50.02
76,Valle del Cauca,76736,Sevilla,2018,48.91,52.63
76,Valle del Cauca,76823,Toro,2018,45.05,49.53
76,Valle del Cauca,76828,Trujillo,2018,46.99,51.26
76,Valle del Cauca,76834,Tuluá,2018,51.32,54.68
76,Valle del Cauca,76845,Ulloa,2018,49.68,51.17
76,Valle del Cauca,76000,Valle del Cauca,2018,50.18,53.49
76,Valle del Cauca,76001,Cali,2018,51.64,54.94
76,Valle del Cauca,76020,Alcalá,2018,42.06,47.9
76,Valle del Cauca,76036,Andalucía,2018,46.99,51.61
76,Valle del Cauca,76041,Ansermanuevo,2018,44.35,48.28
76,Valle del Cauca,76054,Argelia,2018,45.59,48.69
76,Valle del Cauca,76100,Bolívar,2018,49.16,52.33
76,Valle del Cauca,76109,Buenaventura,2018,43.28,47.35
76,Valle del Cauca,76111,Guadalajara de Buga,2018,52.21,54.67
76,Valle del Cauca,76113,Bugalagrande,2018,45.98,50.47
76,Valle del Cauca,76122,Caicedonia,2018,49.67,52.93
76,Valle del Cauca,76126,Calima,2018,47.82,53.16
76,Valle del Cauca,76130,Candelaria,2018,47.31,50.92
76,Valle del Cauca,76147,Cartago,2018,50.01,53.62
76,Valle del Cauca,76233,Dagua,2018,46.56,50.29
76,Valle del Cauca,76243,El Águila,2018,44.5,50.7
76,Valle del Cauca,76246,El Cairo,2018,47.53,51.34
76,Valle del Cauca,76248,El Cerrito,2018,48.49,51.44
76,Valle del Cauca,76250,El Dovio,2018,51.96,52.5
76,Valle del Cauca,76275,Florida,2018,50.61,52.55
76,Valle del Cauca,76306,Ginebra,2018,49.08,52.72
76,Valle del Cauca,76318,Guacarí,2018,47.8,51.14
73,Tolima,73873,Villarrica,2018,47.04,49.42
73,Tolima,73000,Tolima,2018,48.96,51.5
73,Tolima,73001,Ibagué,2018,52.04,54.33
73,Tolima,73024,Alpujarra,2018,47.55,50.21
73,Tolima,73026,Alvarado,2018,48.05,50.02
73,Tolima,73030,Ambalema,2018,44.7,45.77
73,Tolima,73043,Anzoátegui,2018,46.09,48.77
73,Tolima,73055,Armero,2018,47.09,48.77
73,Tolima,73067,Ataco,2018,45.07,47.4
73,Tolima,73124,Cajamarca,2018,46.67,49.27
73,Tolima,73148,Carmen de Apicalá,2018,47.75,48.76
73,Tolima,73152,Casabianca,2018,46.81,49.4
73,Tolima,73168,Chaparral,2018,47.59,50.44
73,Tolima,73200,Coello,2018,43.86,47.66
73,Tolima,73217,Coyaima,2018,38.99,42.62
73,Tolima,73226,Cunday,2018,46.4,48.2
73,Tolima,73236,Dolores,2018,52.65,53.96
73,Tolima,73268,Espinal,2018,47.5,50.12
73,Tolima,73270,Falan,2018,47.99,51.17
73,Tolima,73275,Flandes,2018,45.23,48.13
73,Tolima,73283,Fresno,2018,48.37,51.55
73,Tolima,73319,Guamo,2018,43.14,46.29
73,Tolima,73347,Herveo,2018,51.88,53.51
73,Tolima,73349,Honda,2018,48.11,51.67
73,Tolima,73352,Icononzo,2018,45.93,48.07
73,Tolima,73408,Lérida,2018,45.74,48.38
73,Tolima,73411,Líbano,2018,50.7,53.76
73,Tolima,73443,San Sebastián de Mariquita,2018,48.35,51.65
73,Tolima,73449,Melgar,2018,50.59,53.18
73,Tolima,73461,Murillo,2018,50.93,53.33
73,Tolima,73483,Natagaima,2018,43.96,46.3
73,Tolima,73504,Ortega,2018,42.55,45.67
73,Tolima,73520,Palocabildo,2018,49.66,50.89
73,Tolima,73547,Piedras,2018,48.55,49.82
73,Tolima,73861,Venadillo,2018,47.73,48.67
73,Tolima,73870,Villahermosa,2018,49.25,53.4
73,Tolima,73678,San Luis,2018,50.72,50.41
73,Tolima,73686,Santa Isabel,2018,51.24,53.14
73,Tolima,73770,Suárez,2018,44.62,46.86
73,Tolima,73854,Valle de San Juan,2018,49.27,49.56
73,Tolima,73555,Planadas,2018,42.97,47.39
73,Tolima,73563,Prado,2018,47.27,48.36
73,Tolima,73585,Purificación,2018,44.95,47.45
73,Tolima,73616,Rioblanco,2018,46.85,49.91
73,Tolima,73622,Roncesvalles,2018,45.11,47.56
73,Tolima,73624,Rovira,2018,45.96,48.17
73,Tolima,73671,Saldaña,2018,44.72,47.32
73,Tolima,73675,San Antonio,2018,43.68,48.32
81,Arauca,81300,Fortul,2018,48.95,49.35
81,Arauca,81591,Puerto Rondón,2018,48.15,46.6
81,Arauca,81736,Saravena,2018,51.98,51.72
81,Arauca,81794,Tame,2018,48.52,50.39
81,Arauca,81000,Arauca,2018,49.67,51.22
81,Arauca,81001,Arauca,2018,48.61,51.83
81,Arauca,81065,Arauquita,2018,50.67,51.97
81,Arauca,81220,Cravo Norte,2018,48.47,48.08
85,Casanare,85430,Trinidad,2018,51.47,51.12
85,Casanare,85440,Villanueva,2018,49.74,51.42
85,Casanare,85000,Casanare,2018,51.18,52.04
85,Casanare,85001,Yopal,2018,51.98,53.03
85,Casanare,85010,Aguazul,2018,50.41,51.65
85,Casanare,85015,Chámeza,2018,46.56,48.56
85,Casanare,85125,Hato Corozal,2018,49.91,49.86
85,Casanare,85136,La Salina,2018,47.81,49.38
85,Casanare,85139,Maní,2018,49.53,50.56
85,Casanare,85162,Monterrey,2018,50.41,50.48
85,Casanare,85225,Nunchía,2018,49.15,48.29
85,Casanare,85230,Orocué,2018,46.73,48.35
85,Casanare,85250,Paz de Ariporo,2018,52.48,51.97
85,Casanare,85263,Pore,2018,50.89,51.37
85,Casanare,85279,Recetor,2018,46.78,47.22
85,Casanare,85300,Sabanalarga,2018,53.26,52.64
85,Casanare,85315,Sácama,2018,56.71,52.82
85,Casanare,85325,San Luis de Palenque,2018,54.04,52.95
85,Casanare,85400,Támara,2018,50.34,51.59
85,Casanare,85410,Tauramena,2018,50.28,51.96
88,San Andrés y Providencia,88000,San Andrés y Providencia,2018,46.3,51.22
88,San Andrés y Providencia,88564,Providencia,2018,42.22,45.17
86,Putumayo,86885,Villagarzón,2018,51.7,51.96
86,Putumayo,86000,Putumayo,2018,48.53,50.05
86,Putumayo,86755,San Francisco,2018,52.25,51.49
86,Putumayo,86757,San Miguel,2018,44.1,46.58
86,Putumayo,86760,Santiago,2018,47.15,50.35
86,Putumayo,86865,Valle del Guamuez,2018,46.78,48.58
86,Putumayo,86001,Mocoa,2018,51.47,52.61
86,Putumayo,86219,Colón,2018,48.94,51.41
86,Putumayo,86320,Orito,2018,48.76,50.22
86,Putumayo,86568,Puerto Asís,2018,47.51,49.16
86,Putumayo,86569,Puerto Caicedo,2018,47.78,48.52
86,Putumayo,86571,Puerto Guzmán,2018,48.17,48.74
86,Putumayo,86573,Puerto Leguízamo,2018,43.38,46.96
86,Putumayo,86749,Sibundoy,2018,51.4,52.61
95,Guaviare,95000,Guaviare,2018,46.72,48.99
95,Guaviare,95001,San José del Guaviare,2018,46.56,48.87
95,Guaviare,95015,Calamar,2018,50.93,52.27
95,Guaviare,95025,El Retorno,2018,46.71,49.07
94,Guainía,94000,Guainía,2018,46.8,47.72
94,Guainía,94001,Inírida,2018,49.61,50.38
91,Amazonas,91000,Amazonas,2018,41.58,46.22
91,Amazonas,91001,Leticia,2018,42.91,47.46
91,Amazonas,91540,Puerto Nariño,2018,35.08,42.01
97,Vaupés,97666,Taraira,2018,41.46,41.75
97,Vaupés,97000,Vaupés,2018,40.95,44.03
97,Vaupés,97001,Mitú,2018,41.04,44.41
97,Vaupés,97161,Carurú,2018,41.36,44.92
95,Guaviare,95200,Miraflores,2018,44.97,47.12
99,Vichada,99000,Vichada,2018,46.12,48.33
99,Vichada,99773,Cumaribo,2018,41.18,44.38
99,Vichada,99001,Puerto Carreño,2018,46.96,48.65
99,Vichada,99524,La Primavera,2018,49.93,51.87
99,Vichada,99624,Santa Rosalía,2018,51.55,53.11
17,Caldas,17000,Caldas,2018,49.95,52.82
17,Caldas,17001,Manizales,2018,52.99,55.22
17,Caldas,17013,Aguadas,2018,48.97,52.46
17,Caldas,17042,Anserma,2018,48.32,51.75
17,Caldas,17050,Aranzazu,2018,46.54,50.96
17,Caldas,17877,Viterbo,2018,47.69,49.99
17,Caldas,17867,Victoria,2018,46.32,49.59
17,Caldas,17873,Villamaría,2018,50.3,53.89
17,Caldas,17653,Salamina,2018,45.85,50.25
17,Caldas,17662,Samaná,2018,46.69,50.71
17,Caldas,17665,San José,2018,48.65,49.74
17,Caldas,17777,Supía,2018,43.6,47.88
17,Caldas,17088,Belalcázar,2018,44.53,48.66
17,Caldas,17174,Chinchiná,2018,48.03,51.52
17,Caldas,17272,Filadelfia,2018,47.27,50.27
17,Caldas,17380,La Dorada,2018,48.44,51.38
17,Caldas,17388,La Merced,2018,45.4,49.65
17,Caldas,17433,Manzanares,2018,46.4,49.23
17,Caldas,17442,Marmato,2018,46.35,48.07
17,Caldas,17444,Marquetalia,2018,49.97,51.92
17,Caldas,17446,Marulanda,2018,45.31,47.88
17,Caldas,17486,Neira,2018,51.03,52.56
17,Caldas,17495,Norcasia,2018,45.9,50.25
17,Caldas,17513,Pácora,2018,47.64,50.75
17,Caldas,17524,Palestina,2018,48.38,52.55
17,Caldas,17541,Pensilvania,2018,49.11,52.94
17,Caldas,17614,Riosucio,2018,46.56,50.17
17,Caldas,17616,Risaralda,2018,50.63,50.08
18,Caquetá,18753,San Vicente del Caguán,2018,45.4,48.47
18,Caquetá,18756,Solano,2018,42.09,43.8
18,Caquetá,18785,Solita,2018,45.38,46.46
18,Caquetá,18860,Valparaíso,2018,47.69,49.33
18,Caquetá,18205,Curillo,2018,46.91,47.97
18,Caquetá,18247,El Doncello,2018,48.87,51.04
18,Caquetá,18256,El Paujil,2018,48.21,49.5
18,Caquetá,18410,La Montañita,2018,40.52,44.92
18,Caquetá,18460,Milán,2018,42.87,45.32
18,Caquetá,18479,Morelia,2018,43.77,46.17
18,Caquetá,18592,Puerto Rico,2018,46.86,49.46
18,Caquetá,18610,San José del Fragua,2018,45.36,47.27
18,Caquetá,18000,Caquetá,2018,47.82,50.05
18,Caquetá,18001,Florencia,2018,50.53,52.47
18,Caquetá,18029,Albania,2018,47.68,49.06
18,Caquetá,18094,Belén de Los Andaquíes,2018,44.88,46.4
18,Caquetá,18150,Cartagena del Chairá,2018,44.17,47.72
19,Cauca,19824,Totoró,2018,43.62,46.62
19,Cauca,19845,Villa Rica,2018,42.17,46.28
19,Cauca,19000,Cauca,2018,46.98,49.43
19,Cauca,19001,Popayán,2018,52.42,54.2
19,Cauca,19022,Almaguer,2018,47.03,46.12
19,Cauca,19050,Argelia,2018,46.89,49.11
19,Cauca,19075,Balboa,2018,47.86,50.43
19,Cauca,19100,Bolívar,2018,46.05,48.31
19,Cauca,19110,Buenos Aires,2018,40.12,44.27
19,Cauca,19130,Cajibío,2018,47.81,49.19
19,Cauca,19137,Caldono,2018,41.92,44.46
19,Cauca,19142,Caloto,2018,43.24,47.03
19,Cauca,19212,Corinto,2018,44.16,47.18
19,Cauca,19256,El Tambo,2018,46.97,49.04
19,Cauca,19290,Florencia,2018,47.53,47.77
19,Cauca,19300,Guachené,2018,39.04,43.04
19,Cauca,19318,Guapi,2018,38.95,43.57
19,Cauca,19355,Inzá,2018,47.86,50.0
19,Cauca,19364,Jambaló,2018,37.89,41.34
19,Cauca,19392,La Sierra,2018,46.01,49.31
19,Cauca,19397,La Vega,2018,42.65,46.75
19,Cauca,19418,López,2018,33.69,39.2
19,Cauca,19450,Mercaderes,2018,48.49,48.83
19,Cauca,19455,Miranda,2018,48.09,50.79
19,Cauca,19473,Morales,2018,46.41,48.42
19,Cauca,19513,Padilla,2018,40.28,45.97
19,Cauca,19517,Paéz,2018,42.53,45.94
19,Cauca,19532,Patía,2018,46.74,48.79
19,Cauca,19533,Piamonte,2018,45.1,46.5
19,Cauca,19548,Piendamó,2018,47.21,49.57
19,Cauca,19573,Puerto Tejada,2018,43.43,47.38
19,Cauca,19585,Puracé,2018,45.97,47.8
19,Cauca,19622,Rosas,2018,48.38,50.28
19,Cauca,19693,San Sebastián,2018,45.93,44.69
19,Cauca,19698,Santander de Quilichao,2018,48.1,50.33
19,Cauca,19701,Santa Rosa,2018,46.24,47.41
19,Cauca,19743,Silvia,2018,43.25,45.43
19,Cauca,19760,Sotará,2018,47.3,49.28
19,Cauca,19780,Suárez,2018,40.65,44.88
19,Cauca,19785,Sucre,2018,48.36,51.1
19,Cauca,19807,Timbío,2018,51.39,52.6
19,Cauca,19809,Timbiquí,2018,36.15,40.87
19,Cauca,19821,Toribío,2018,40.25,43.51
20,Cesar,20787,Tamalameque,2018,42.15,45.69
20,Cesar,20750,San Diego,2018,47.29,51.57
20,Cesar,20770,San Martín,2018,49.55,51.64
20,Cesar,20570,Pueblo Bello,2018,48.86,49.39
20,Cesar,20614,Río de Oro,2018,49.82,50.13
20,Cesar,20621,La Paz,2018,49.78,52.0
20,Cesar,20710,San Alberto,2018,53.59,53.21
20,Cesar,20000,Cesar,2018,48.23,50.69
20,Cesar,20001,Valledupar,2018,50.43,53.13
20,Cesar,20011,Aguachica,2018,48.31,50.27
20,Cesar,20013,Agustín Codazzi,2018,46.87,48.62
20,Cesar,20032,Astrea,2018,44.87,46.82
20,Cesar,20045,Becerril,2018,46.74,48.13
20,Cesar,20060,Bosconia,2018,45.69,47.95
20,Cesar,20175,Chimichagua,2018,42.87,45.54
20,Cesar,20178,Chiriguaná,2018,42.36,45.95
20,Cesar,20228,Curumaní,2018,45.6,48.53
20,Cesar,20238,El Copey,2018,48.3,50.1
20,Cesar,20250,El Paso,2018,44.37,47.27
20,Cesar,20295,Gamarra,2018,46.05,47.7
20,Cesar,20310,González,2018,54.75,54.0
20,Cesar,20383,La Gloria,2018,48.29,48.98
20,Cesar,20400,La Jagua de Ibirico,2018,44.54,48.19
20,Cesar,20443,Manaure,2018,49.32,50.55
20,Cesar,20517,Pailitas,2018,44.64,47.42
20,Cesar,20550,Pelaya,2018,45.4,48.84
23,Córdoba,23686,San Pelayo,2018,45.56,48.94
23,Córdoba,23807,Tierralta,2018,45.04,47.84
23,Córdoba,23815,Tuchín,2018,42.0,45.32
23,Córdoba,23855,Valencia,2018,44.64,47.05
23,Córdoba,23417,Lorica,2018,46.16,48.88
23,Córdoba,23419,Los Córdobas,2018,44.64,47.19
23,Córdoba,23464,Momil,2018,47.18,48.23
23,Córdoba,23466,Montelíbano,2018,49.43,52.24
23,Córdoba,23500,Moñitos,2018,45.26,47.82
23,Córdoba,23555,Planeta Rica,2018,45.48,48.43
23,Córdoba,23570,Pueblo Nuevo,2018,46.79,48.19
23,Córdoba,23574,Puerto Escondido,2018,44.33,46.5
23,Córdoba,23580,Puerto Libertador,2018,44.84,47.92
23,Córdoba,23586,Purísima,2018,45.17,47.72
23,Córdoba,23660,Sahagún,2018,51.85,52.03
23,Córdoba,23670,San Andrés Sotavento,2018,39.84,44.22
23,Córdoba,23672,San Antero,2018,45.18,48.93
23,Córdoba,23675,San Bernardo del Viento,2018,47.24,48.32
23,Córdoba,23678,San Carlos,2018,43.64,46.51
23,Córdoba,23682,San José de Ure,2018,42.08,46.37
23,Córdoba,23000,Córdoba,2018,47.93,50.43
23,Córdoba,23001,Montería,2018,51.72,54.14
23,Córdoba,23068,Ayapel,2018,42.67,46.72
23,Córdoba,23079,Buenavista,2018,44.7,47.08
23,Córdoba,23090,Canalete,2018,44.43,48.11
23,Córdoba,23162,Cereté,2018,48.46,51.53
23,Córdoba,23168,Chimá,2018,44.61,48.92
23,Córdoba,23182,Chinú,2018,50.95,51.23
23,Córdoba,23189,Ciénaga de Oro,2018,48.76,50.19
23,Córdoba,23300,Cotorra,2018,44.98,49.76
23,Córdoba,23350,La Apartada,2018,47.25,48.98
25,Cundinamarca,25867,Vianí,2018,49.58,52.02
25,Cundinamarca,25871,Villagómez,2018,52.81,49.15
25,Cundinamarca,25873,Villapinzón,2018,54.17,52.8
25,Cundinamarca,25875,Villeta,2018,50.21,52.91
25,Cundinamarca,25878,Viotá,2018,48.97,51.52
25,Cundinamarca,25885,Yacopí,2018,46.57,48.53
25,Cundinamarca,25898,Zipacón,2018,51.77,53.7
25,Cundinamarca,25899,Zipaquirá,2018,55.87,55.97
25,Cundinamarca,25339,Gutiérrez,2018,47.17,48.79
25,Cundinamarca,25368,Jerusalén,2018,48.3,49.57
25,Cundinamarca,25372,Junín,2018,47.79,48.93
25,Cundinamarca,25377,La Calera,2018,53.49,55.31
25,Cundinamarca,25386,La Mesa,2018,53.53,55.53
25,Cundinamarca,25394,La Palma,2018,44.73,47.93
25,Cundinamarca,25398,La Peña,2018,44.34,46.23
25,Cundinamarca,25402,La Vega,2018,50.75,53.98
25,Cundinamarca,25407,Lenguazaque,2018,52.99,50.96
25,Cundinamarca,25426,Machetá,2018,51.68,51.66
25,Cundinamarca,25430,Madrid,2018,53.02,54.26
25,Cundinamarca,25436,Manta,2018,48.91,50.46
25,Cundinamarca,25438,Medina,2018,50.64,50.5
25,Cundinamarca,25473,Mosquera,2018,53.84,55.83
25,Cundinamarca,25483,Nariño,2018,43.7,46.7
25,Cundinamarca,25486,Nemocón,2018,50.92,51.21
25,Cundinamarca,25488,Nilo,2018,52.13,52.08
25,Cundinamarca,25489,Nimaima,2018,46.4,48.69
25,Cundinamarca,25491,Nocaima,2018,47.06,50.94
25,Cundinamarca,25506,Venecia,2018,51.23,49.45
25,Cundinamarca,25513,Pacho,2018,51.98,52.66
25,Cundinamarca,25518,Paime,2018,44.64,47.46
25,Cundinamarca,25524,Pandi,2018,48.04,50.92
25,Cundinamarca,25530,Paratebueno,2018,48.11,50.54
25,Cundinamarca,25535,Pasca,2018,49.06,50.86
25,Cundinamarca,25572,Puerto Salgar,2018,49.62,52.19
25,Cundinamarca,25580,Pulí,2018,46.66,48.28
25,Cundinamarca,25592,Quebradanegra,2018,50.12,52.26
25,Cundinamarca,25594,Quetame,2018,51.39,50.36
25,Cundinamarca,25596,Quipile,2018,46.53,48.61
25,Cundinamarca,25599,Apulo,2018,43.79,47.89
25,Cundinamarca,25612,Ricaurte,2018,45.94,49.42
25,Cundinamarca,25645,San Antonio del Tequendama,2018,52.39,53.12
25,Cundinamarca,25649,San Bernardo,2018,50.52,51.65
25,Cundinamarca,25653,San Cayetano,2018,45.79,47.14
25,Cundinamarca,25658,San Francisco,2018,49.22,52.45
25,Cundinamarca,25662,San Juan de Río Seco,2018,49.99,49.91
25,Cundinamarca,25718,Sasaima,2018,48.79,51.46
25,Cundinamarca,25736,Sesquilé,2018,52.78,52.23
25,Cundinamarca,25740,Sibaté,2018,50.9,52.75
25,Cundinamarca,25743,Silvania,2018,49.07,51.2
25,Cundinamarca,25745,Simijaca,2018,51.39,52.08
25,Cundinamarca,25754,Soacha,2018,51.06,53.54
25,Cundinamarca,25758,Sopó,2018,53.69,54.92
25,Cundinamarca,25769,Subachoque,2018,54.71,55.28
25,Cundinamarca,25772,Suesca,2018,49.37,51.71
25,Cundinamarca,25777,Supatá,2018,51.49,51.47
25,Cundinamarca,25779,Susa,2018,49.33,49.15
25,Cundinamarca,25781,Sutatausa,2018,55.73,54.08
25,Cundinamarca,25785,Tabio,2018,52.04,54.21
25,Cundinamarca,25793,Tausa,2018,52.29,51.52
25,Cundinamarca,25797,Tena,2018,53.83,54.39
25,Cundinamarca,25799,Tenjo,2018,53.18,54.43
25,Cundinamarca,25805,Tibacuy,2018,52.28,52.86
25,Cundinamarca,25807,Tibirita,2018,44.82,51.18
25,Cundinamarca,25815,Tocaima,2018,46.02,48.76
25,Cundinamarca,25817,Tocancipá,2018,53.0,54.19
25,Cundinamarca,25823,Topaipí,2018,42.07,45.73
25,Cundinamarca,25839,Ubalá,2018,45.58,47.24
25,Cundinamarca,25841,Ubaque,2018,51.3,51.82
25,Cundinamarca,25843,Villa de San Diego de Ubate,2018,52.25,52.87
25,Cundinamarca,25845,Une,2018,48.43,50.15
25,Cundinamarca,25851,Útica,2018,43.7,46.2
25,Cundinamarca,25862,Vergara,2018,50.01,50.47
25,Cundinamarca,25000,Cundinamarca,2018,51.97,53.65
25,Cundinamarca,25001,Agua de Dios,2018,45.55,49.73
25,Cundinamarca,25019,Albán,2018,48.28,49.51
25,Cundinamarca,25035,Anapoima,2018,49.57,52.19
25,Cundinamarca,25040,Anolaima,2018,51.78,52.74
25,Cundinamarca,25053,Arbeláez,2018,54.33,54.8
25,Cundinamarca,25086,Beltrán,2018,42.65,45.0
25,Cundinamarca,25095,Bituima,2018,50.05,50.3
25,Cundinamarca,25099,Bojacá,2018,51.76,52.63
25,Cundinamarca,25120,Cabrera,2018,47.78,48.67
25,Cundinamarca,25123,Cachipay,2018,51.43,53.0
25,Cundinamarca,25126,Cajicá,2018,55.73,57.13
25,Cundinamarca,25148,Caparrapí,2018,47.29,49.94
25,Cundinamarca,25151,Cáqueza,2018,53.54,52.83
25,Cundinamarca,25154,Carmen de Carupa,2018,51.5,50.98
25,Cundinamarca,25168,Chaguaní,2018,50.42,50.94
25,Cundinamarca,25175,Chía,2018,56.17,57.63
25,Cundinamarca,25178,Chipaque,2018,53.56,53.17
25,Cundinamarca,25181,Choachí,2018,53.72,54.52
25,Cundinamarca,25183,Chocontá,2018,53.98,53.09
25,Cundinamarca,25200,Cogua,2018,54.47,55.3
25,Cundinamarca,25214,Cota,2018,56.55,57.75
25,Cundinamarca,25224,Cucunubá,2018,50.95,52.64
25,Cundinamarca,25245,El Colegio,2018,49.98,51.76
25,Cundinamarca,25258,El Peñón,2018,46.29,48.24
25,Cundinamarca,25260,El Rosal,2018,51.61,52.75
25,Cundinamarca,25269,Facatativá,2018,54.87,55.93
25,Cundinamarca,25279,Fómeque,2018,52.77,51.37
25,Cundinamarca,25281,Fosca,2018,48.01,49.22
25,Cundinamarca,25286,Funza,2018,53.19,55.21
25,Cundinamarca,25288,Fúquene,2018,52.8,53.44
25,Cundinamarca,25290,Fusagasugá,2018,51.1,53.46
25,Cundinamarca,25293,Gachalá,2018,49.14,50.58
25,Cundinamarca,25295,Gachancipá,2018,53.17,53.46
25,Cundinamarca,25297,Gachetá,2018,53.15,53.52
25,Cundinamarca,25299,Gama,2018,50.38,50.66
25,Cundinamarca,25307,Girardot,2018,48.11,51.16
25,Cundinamarca,25312,Granada,2018,49.11,52.58
25,Cundinamarca,25317,Guachetá,2018,48.36,48.99
25,Cundinamarca,25320,Guaduas,2018,50.28,52.53
25,Cundinamarca,25322,Guasca,2018,51.38,52.94
25,Cundinamarca,25324,Guataquí,2018,43.5,46.67
25,Cundinamarca,25326,Guatavita,2018,51.49,53.07
25,Cundinamarca,25328,Guayabal de Síquima,2018,47.26,49.47
25,Cundinamarca,25335,Guayabetal,2018,47.67,49.77
15,Boyacá,15660,San Eduardo,2018,47.86,50.0
15,Boyacá,15664,San José de Pare,2018,49.27,52.03
15,Boyacá,15667,San Luis de Gaceno,2018,52.96,51.93
15,Boyacá,15673,San Mateo,2018,52.98,51.94
15,Boyacá,15676,San Miguel de Sema,2018,48.34,49.3
15,Boyacá,15681,San Pablo de Borbur,2018,48.91,50.04
15,Boyacá,15686,Santana,2018,50.34,51.29
15,Boyacá,15690,Santa María,2018,51.84,53.0
15,Boyacá,15693,Santa Rosa de Viterbo,2018,61.71,59.13
15,Boyacá,15696,Santa Sofía,2018,52.0,49.35
15,Boyacá,15720,Sativanorte,2018,51.44,52.96
15,Boyacá,15723,Sativasur,2018,54.76,49.41
15,Boyacá,15740,Siachoque,2018,51.3,49.09
15,Boyacá,15753,Soatá,2018,54.81,54.54
15,Boyacá,15755,Socotá,2018,48.32,50.48
15,Boyacá,15757,Socha,2018,52.32,53.02
15,Boyacá,15759,Sogamoso,2018,57.71,57.6
15,Boyacá,15761,Somondoco,2018,49.72,51.32
15,Boyacá,15762,Sora,2018,52.18,51.61
15,Boyacá,15763,Sotaquirá,2018,54.11,52.75
15,Boyacá,15764,Soracá,2018,56.96,53.16
15,Boyacá,15774,Susacón,2018,54.0,51.6
15,Boyacá,15776,Sutamarchán,2018,49.08,48.13
15,Boyacá,15778,Sutatenza,2018,51.13,51.13
15,Boyacá,15790,Tasco,2018,55.8,53.76
15,Boyacá,15798,Tenza,2018,56.32,55.74
15,Boyacá,15804,Tibaná,2018,54.0,52.4
15,Boyacá,15806,Tibasosa,2018,57.76,54.24
15,Boyacá,15808,Tinjacá,2018,56.36,53.88
15,Boyacá,15810,Tipacoque,2018,50.85,51.07
15,Boyacá,15814,Toca,2018,48.46,50.55
15,Boyacá,15816,Togüí,2018,53.15,51.8
15,Boyacá,15180,Chiscas,2018,49.68,49.09
15,Boyacá,15183,Chita,2018,46.03,47.65
15,Boyacá,15185,Chitaraque,2018,48.68,47.81
15,Boyacá,15187,Chivatá,2018,53.74,51.57
15,Boyacá,15189,Ciénega,2018,52.7,50.37
15,Boyacá,15204,Cómbita,2018,55.13,53.18
15,Boyacá,15212,Coper,2018,53.28,53.74
15,Boyacá,15215,Corrales,2018,55.87,54.45
15,Boyacá,15218,Covarachía,2018,50.47,51.69
15,Boyacá,15223,Cubará,2018,51.72,49.84
15,Boyacá,15224,Cucaita,2018,52.33,51.06
15,Boyacá,15226,Cuítiva,2018,54.25,53.06
15,Boyacá,15232,Chíquiza,2018,48.14,47.04
15,Boyacá,15236,Chivor,2018,50.95,51.4
15,Boyacá,15238,Duitama,2018,58.45,57.8
15,Boyacá,15244,El Cocuy,2018,56.02,53.88
