Código Departamento,Departamento,Código Entidad,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida
18,Caquetá,18000,Caquetá,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.3,,2011,12,ICFES,Puntos
18,Caquetá,18610,San José del Fragua,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,39.44,,2011,12,ICFES,Puntos
18,Caquetá,18592,Puerto Rico,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.37,,2011,12,ICFES,Puntos
18,Caquetá,18479,Morelia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.86,,2011,12,ICFES,Puntos
18,Caquetá,18460,Milán,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,39.13,,2011,12,ICFES,Puntos
18,Caquetá,18410,La Montañita,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.41,,2011,12,ICFES,Puntos
18,Caquetá,18256,El Paujil,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.84,,2011,12,ICFES,Puntos
18,Caquetá,18247,El Doncello,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.85,,2011,12,ICFES,Puntos
18,Caquetá,18205,Curillo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.94,,2011,12,ICFES,Puntos
18,Caquetá,18860,Valparaíso,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.99,,2011,12,ICFES,Puntos
18,Caquetá,18785,Solita,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.75,,2011,12,ICFES,Puntos
18,Caquetá,18756,Solano,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.96,,2011,12,ICFES,Puntos
18,Caquetá,18753,San Vicente del Caguán,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.96,,2011,12,ICFES,Puntos
17,Caldas,17616,Risaralda,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.21,,2011,12,ICFES,Puntos
17,Caldas,17614,Riosucio,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.13,,2011,12,ICFES,Puntos
17,Caldas,17541,Pensilvania,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.25,,2011,12,ICFES,Puntos
17,Caldas,17524,Palestina,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.34,,2011,12,ICFES,Puntos
17,Caldas,17513,Pácora,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.64,,2011,12,ICFES,Puntos
17,Caldas,17495,Norcasia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.0,,2011,12,ICFES,Puntos
17,Caldas,17486,Neira,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.57,,2011,12,ICFES,Puntos
17,Caldas,17446,Marulanda,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.65,,2011,12,ICFES,Puntos
17,Caldas,17444,Marquetalia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.88,,2011,12,ICFES,Puntos
17,Caldas,17442,Marmato,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,39.3,,2011,12,ICFES,Puntos
17,Caldas,17433,Manzanares,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.05,,2011,12,ICFES,Puntos
17,Caldas,17388,La Merced,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.65,,2011,12,ICFES,Puntos
17,Caldas,17380,La Dorada,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.36,,2011,12,ICFES,Puntos
17,Caldas,17272,Filadelfia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.61,,2011,12,ICFES,Puntos
17,Caldas,17174,Chinchiná,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.86,,2011,12,ICFES,Puntos
17,Caldas,17088,Belalcázar,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.55,,2011,12,ICFES,Puntos
17,Caldas,17777,Supía,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.63,,2011,12,ICFES,Puntos
17,Caldas,17665,San José,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.45,,2011,12,ICFES,Puntos
17,Caldas,17662,Samaná,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.65,,2011,12,ICFES,Puntos
17,Caldas,17653,Salamina,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.36,,2011,12,ICFES,Puntos
17,Caldas,17873,Villamaría,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,48.86,,2011,12,ICFES,Puntos
17,Caldas,17867,Victoria,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.18,,2011,12,ICFES,Puntos
17,Caldas,17877,Viterbo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.43,,2011,12,ICFES,Puntos
17,Caldas,17050,Aranzazu,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.6,,2011,12,ICFES,Puntos
17,Caldas,17042,Anserma,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.05,,2011,12,ICFES,Puntos
17,Caldas,17013,Aguadas,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.16,,2011,12,ICFES,Puntos
17,Caldas,17001,Manizales,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,49.82,,2011,12,ICFES,Puntos
17,Caldas,17000,Caldas,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.11,,2011,12,ICFES,Puntos
99,Vichada,99624,Santa Rosalía,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.53,,2011,12,ICFES,Puntos
99,Vichada,99524,La Primavera,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.73,,2011,12,ICFES,Puntos
99,Vichada,99001,Puerto Carreño,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.58,,2011,12,ICFES,Puntos
99,Vichada,99773,Cumaribo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.01,,2011,12,ICFES,Puntos
99,Vichada,99000,Vichada,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.69,,2011,12,ICFES,Puntos
95,Guaviare,95200,Miraflores,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.44,,2011,12,ICFES,Puntos
97,Vaupés,97161,Carurú,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,37.05,,2011,12,ICFES,Puntos
97,Vaupés,97001,Mitú,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.48,,2011,12,ICFES,Puntos
97,Vaupés,97000,Vaupés,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.71,,2011,12,ICFES,Puntos
97,Vaupés,97666,Taraira,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.63,,2011,12,ICFES,Puntos
91,Amazonas,91540,Puerto Nariño,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,37.3,,2011,12,ICFES,Puntos
91,Amazonas,91001,Leticia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.04,,2011,12,ICFES,Puntos
91,Amazonas,91000,Amazonas,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.83,,2011,12,ICFES,Puntos
94,Guainía,94001,Inírida,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.33,,2011,12,ICFES,Puntos
94,Guainía,94000,Guainía,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.18,,2011,12,ICFES,Puntos
95,Guaviare,95025,El Retorno,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.67,,2011,12,ICFES,Puntos
95,Guaviare,95015,Calamar,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.21,,2011,12,ICFES,Puntos
95,Guaviare,95001,San José del Guaviare,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.5,,2011,12,ICFES,Puntos
95,Guaviare,95000,Guaviare,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.57,,2011,12,ICFES,Puntos
86,Putumayo,86749,Sibundoy,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,48.32,,2011,12,ICFES,Puntos
86,Putumayo,86573,Puerto Leguízamo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.0,,2011,12,ICFES,Puntos
86,Putumayo,86571,Puerto Guzmán,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.45,,2011,12,ICFES,Puntos
86,Putumayo,86569,Puerto Caicedo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.46,,2011,12,ICFES,Puntos
86,Putumayo,86568,Puerto Asís,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.1,,2011,12,ICFES,Puntos
86,Putumayo,86320,Orito,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.24,,2011,12,ICFES,Puntos
86,Putumayo,86219,Colón,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.2,,2011,12,ICFES,Puntos
86,Putumayo,86001,Mocoa,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.25,,2011,12,ICFES,Puntos
86,Putumayo,86865,Valle del Guamuez,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.37,,2011,12,ICFES,Puntos
86,Putumayo,86760,Santiago,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.44,,2011,12,ICFES,Puntos
86,Putumayo,86757,San Miguel,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.08,,2011,12,ICFES,Puntos
86,Putumayo,86755,San Francisco,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,48.18,,2011,12,ICFES,Puntos
86,Putumayo,86000,Putumayo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.96,,2011,12,ICFES,Puntos
86,Putumayo,86885,Villagarzón,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.75,,2011,12,ICFES,Puntos
88,San Andrés y Providencia,88564,Providencia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.2,,2011,12,ICFES,Puntos
88,San Andrés y Providencia,88000,San Andrés y Providencia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.23,,2011,12,ICFES,Puntos
85,Casanare,85410,Tauramena,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.24,,2011,12,ICFES,Puntos
85,Casanare,85400,Támara,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.72,,2011,12,ICFES,Puntos
85,Casanare,85325,San Luis de Palenque,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,49.64,,2011,12,ICFES,Puntos
85,Casanare,85315,Sácama,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,49.88,,2011,12,ICFES,Puntos
85,Casanare,85300,Sabanalarga,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.88,,2011,12,ICFES,Puntos
85,Casanare,85279,Recetor,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.48,,2011,12,ICFES,Puntos
85,Casanare,85263,Pore,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.31,,2011,12,ICFES,Puntos
85,Casanare,85250,Paz de Ariporo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.91,,2011,12,ICFES,Puntos
85,Casanare,85230,Orocué,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.84,,2011,12,ICFES,Puntos
85,Casanare,85225,Nunchía,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.6,,2011,12,ICFES,Puntos
85,Casanare,85162,Monterrey,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.17,,2011,12,ICFES,Puntos
85,Casanare,85139,Maní,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.27,,2011,12,ICFES,Puntos
85,Casanare,85136,La Salina,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,50.1,,2011,12,ICFES,Puntos
85,Casanare,85125,Hato Corozal,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.82,,2011,12,ICFES,Puntos
85,Casanare,85015,Chámeza,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.38,,2011,12,ICFES,Puntos
85,Casanare,85010,Aguazul,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.91,,2011,12,ICFES,Puntos
85,Casanare,85001,Yopal,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.35,,2011,12,ICFES,Puntos
85,Casanare,85000,Casanare,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.12,,2011,12,ICFES,Puntos
85,Casanare,85440,Villanueva,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.91,,2011,12,ICFES,Puntos
85,Casanare,85430,Trinidad,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.48,,2011,12,ICFES,Puntos
81,Arauca,81220,Cravo Norte,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.6,,2011,12,ICFES,Puntos
81,Arauca,81065,Arauquita,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.13,,2011,12,ICFES,Puntos
81,Arauca,81001,Arauca,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.19,,2011,12,ICFES,Puntos
81,Arauca,81000,Arauca,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.68,,2011,12,ICFES,Puntos
81,Arauca,81794,Tame,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.97,,2011,12,ICFES,Puntos
81,Arauca,81736,Saravena,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.41,,2011,12,ICFES,Puntos
81,Arauca,81591,Puerto Rondón,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.03,,2011,12,ICFES,Puntos
81,Arauca,81300,Fortul,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.39,,2011,12,ICFES,Puntos
73,Tolima,73675,San Antonio,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.86,,2011,12,ICFES,Puntos
73,Tolima,73671,Saldaña,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.15,,2011,12,ICFES,Puntos
73,Tolima,73624,Rovira,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.69,,2011,12,ICFES,Puntos
73,Tolima,73622,Roncesvalles,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.67,,2011,12,ICFES,Puntos
73,Tolima,73616,Rioblanco,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.2,,2011,12,ICFES,Puntos
73,Tolima,73585,Purificación,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.33,,2011,12,ICFES,Puntos
73,Tolima,73563,Prado,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.54,,2011,12,ICFES,Puntos
73,Tolima,73555,Planadas,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.71,,2011,12,ICFES,Puntos
73,Tolima,73854,Valle de San Juan,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.57,,2011,12,ICFES,Puntos
73,Tolima,73770,Suárez,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.8,,2011,12,ICFES,Puntos
73,Tolima,73686,Santa Isabel,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.13,,2011,12,ICFES,Puntos
73,Tolima,73678,San Luis,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.42,,2011,12,ICFES,Puntos
73,Tolima,73870,Villahermosa,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.85,,2011,12,ICFES,Puntos
73,Tolima,73861,Venadillo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.96,,2011,12,ICFES,Puntos
73,Tolima,73547,Piedras,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.67,,2011,12,ICFES,Puntos
73,Tolima,73520,Palocabildo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.56,,2011,12,ICFES,Puntos
73,Tolima,73504,Ortega,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.64,,2011,12,ICFES,Puntos
73,Tolima,73483,Natagaima,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.09,,2011,12,ICFES,Puntos
73,Tolima,73461,Murillo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.87,,2011,12,ICFES,Puntos
73,Tolima,73449,Melgar,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.26,,2011,12,ICFES,Puntos
73,Tolima,73443,San Sebastián de Mariquita,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.62,,2011,12,ICFES,Puntos
73,Tolima,73411,Líbano,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.99,,2011,12,ICFES,Puntos
73,Tolima,73408,Lérida,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.1,,2011,12,ICFES,Puntos
73,Tolima,73352,Icononzo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.49,,2011,12,ICFES,Puntos
73,Tolima,73349,Honda,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.54,,2011,12,ICFES,Puntos
73,Tolima,73347,Herveo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.96,,2011,12,ICFES,Puntos
73,Tolima,73319,Guamo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.7,,2011,12,ICFES,Puntos
73,Tolima,73283,Fresno,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.72,,2011,12,ICFES,Puntos
73,Tolima,73275,Flandes,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.65,,2011,12,ICFES,Puntos
73,Tolima,73270,Falan,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.77,,2011,12,ICFES,Puntos
73,Tolima,73268,Espinal,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.62,,2011,12,ICFES,Puntos
73,Tolima,73236,Dolores,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.19,,2011,12,ICFES,Puntos
73,Tolima,73226,Cunday,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.21,,2011,12,ICFES,Puntos
73,Tolima,73217,Coyaima,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,37.42,,2011,12,ICFES,Puntos
73,Tolima,73200,Coello,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.33,,2011,12,ICFES,Puntos
73,Tolima,73168,Chaparral,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.93,,2011,12,ICFES,Puntos
73,Tolima,73152,Casabianca,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.51,,2011,12,ICFES,Puntos
73,Tolima,73148,Carmen de Apicalá,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.66,,2011,12,ICFES,Puntos
73,Tolima,73124,Cajamarca,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.8,,2011,12,ICFES,Puntos
73,Tolima,73067,Ataco,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.14,,2011,12,ICFES,Puntos
73,Tolima,73055,Armero,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.54,,2011,12,ICFES,Puntos
73,Tolima,73043,Anzoátegui,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.21,,2011,12,ICFES,Puntos
73,Tolima,73030,Ambalema,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.65,,2011,12,ICFES,Puntos
73,Tolima,73026,Alvarado,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.21,,2011,12,ICFES,Puntos
73,Tolima,73024,Alpujarra,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.06,,2011,12,ICFES,Puntos
73,Tolima,73001,Ibagué,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.58,,2011,12,ICFES,Puntos
73,Tolima,73000,Tolima,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.34,,2011,12,ICFES,Puntos
73,Tolima,73873,Villarrica,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.52,,2011,12,ICFES,Puntos
76,Valle del Cauca,76318,Guacarí,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.89,,2011,12,ICFES,Puntos
76,Valle del Cauca,76306,Ginebra,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.82,,2011,12,ICFES,Puntos
76,Valle del Cauca,76275,Florida,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.87,,2011,12,ICFES,Puntos
76,Valle del Cauca,76250,El Dovio,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.4,,2011,12,ICFES,Puntos
76,Valle del Cauca,76248,El Cerrito,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.4,,2011,12,ICFES,Puntos
76,Valle del Cauca,76246,El Cairo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.3,,2011,12,ICFES,Puntos
76,Valle del Cauca,76243,El Águila,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.63,,2011,12,ICFES,Puntos
76,Valle del Cauca,76233,Dagua,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.25,,2011,12,ICFES,Puntos
76,Valle del Cauca,76147,Cartago,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.55,,2011,12,ICFES,Puntos
76,Valle del Cauca,76130,Candelaria,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.98,,2011,12,ICFES,Puntos
76,Valle del Cauca,76126,Calima,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.64,,2011,12,ICFES,Puntos
76,Valle del Cauca,76122,Caicedonia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.01,,2011,12,ICFES,Puntos
76,Valle del Cauca,76113,Bugalagrande,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.25,,2011,12,ICFES,Puntos
76,Valle del Cauca,76111,Guadalajara de Buga,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.23,,2011,12,ICFES,Puntos
76,Valle del Cauca,76109,Buenaventura,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.29,,2011,12,ICFES,Puntos
76,Valle del Cauca,76100,Bolívar,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.01,,2011,12,ICFES,Puntos
76,Valle del Cauca,76054,Argelia,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,38.3,,2011,12,ICFES,Puntos
76,Valle del Cauca,76041,Ansermanuevo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,42.57,,2011,12,ICFES,Puntos
76,Valle del Cauca,76036,Andalucía,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.19,,2011,12,ICFES,Puntos
76,Valle del Cauca,76020,Alcalá,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.79,,2011,12,ICFES,Puntos
76,Valle del Cauca,76001,Cali,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,48.84,,2011,12,ICFES,Puntos
76,Valle del Cauca,76000,Valle del Cauca,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,47.08,,2011,12,ICFES,Puntos
76,Valle del Cauca,76845,Ulloa,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.34,,2011,12,ICFES,Puntos
76,Valle del Cauca,76834,Tuluá,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,46.45,,2011,12,ICFES,Puntos
76,Valle del Cauca,76828,Trujillo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,41.98,,2011,12,ICFES,Puntos
76,Valle del Cauca,76823,Toro,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,40.92,,2011,12,ICFES,Puntos
76,Valle del Cauca,76736,Sevilla,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.9,,2011,12,ICFES,Puntos
76,Valle del Cauca,76670,San Pedro,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.76,,2011,12,ICFES,Puntos
76,Valle del Cauca,76622,Roldanillo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,45.85,,2011,12,ICFES,Puntos
76,Valle del Cauca,76616,Riofrío,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.56,,2011,12,ICFES,Puntos
76,Valle del Cauca,76606,Restrepo,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,43.42,,2011,12,ICFES,Puntos
76,Valle del Cauca,76563,Pradera,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,44.55,,2011,12,ICFES,Puntos
76,Valle del Cauca,76520,Palmira,Educación,Calidad  ,Puntaje promedio Pruebas Saber 11 - Matemáticas,48.5,,2011,12,ICFES,Puntos
